"","stfips","ctfips","st","cty","lon","lat","Uppm"
"1318",26,149,"MI","STJOSEPH",-85.528,41.914,0.951104
"1319",26,151,"MI","SANILAC",-82.647,43.443,1.23286
"1320",26,153,"MI","SCHOOLCRAFT",-86.177,46.042,0.242674
"1321",26,155,"MI","SHIAWASSEE",-84.147,42.954,1.16739
"1322",26,157,"MI","TUSCOLA",-83.44,43.491,1.00831
"1323",26,159,"MI","VANBUREN",-86.306,42.285,0.627719
"1324",26,161,"MI","WASHTENAW",-83.839,42.253,1.32159
"1325",26,163,"MI","WAYNE",-83.261,42.285,1.47422
"1326",26,165,"MI","WEXFORD",-85.578,44.338,0.649981
"1327",27,1,"MN","AITKIN",-93.415,46.608,0.502054
"1328",27,3,"MN","ANOKA",-93.246,45.273,0.428565
"1329",27,5,"MN","BECKER",-95.674,46.935,0.892741
"1330",27,7,"MN","BELTRAMI",-94.937,47.974,0.552472
"1331",27,9,"MN","BENTON",-93.998,45.699,0.866849
"1332",27,11,"MN","BIGSTONE",-96.41,45.426,1.47264
"1333",27,13,"MN","BLUEEARTH",-94.067,44.035,1.31208
"1334",27,15,"MN","BROWN",-94.728,44.242,1.31993
"1335",27,17,"MN","CARLTON",-92.677,46.592,0.717261
"1336",27,19,"MN","CARVER",-93.803,44.821,1.10061
"1337",27,19,"MN","CARVER",-93.766,44.635,1.10061
"1338",27,21,"MN","CASS",-94.325,46.949,0.544319
"1339",27,23,"MN","CHIPPEWA",-95.566,45.023,1.3148
"1340",27,25,"MN","CHISAGO",-92.907,45.504,0.479352
"1341",27,27,"MN","CLAY",-96.49,46.892,1.41027
"1342",27,29,"MN","CLEARWATER",-95.379,47.578,0.941896
"1343",27,31,"MN","COOK",-90.388,47.72,0.603508
"1344",27,33,"MN","COTTONWOOD",-95.181,44.007,1.40433
"1345",27,35,"MN","CROWWING",-94.07,46.483,0.530789
"1346",27,37,"MN","DAKOTA",-93.066,44.672,0.976144
"1347",27,39,"MN","DODGE",-92.862,44.023,1.30194
"1348",27,41,"MN","DOUGLAS",-95.453,45.934,1.16849
"1349",27,43,"MN","FARIBAULT",-93.948,43.674,1.34316
"1350",27,45,"MN","FILLMORE",-92.09,43.674,1.51424
"1351",27,47,"MN","FREEBORN",-93.349,43.674,1.25133
"1352",27,49,"MN","GOODHUE",-92.722,44.41,1.21727
"1353",27,51,"MN","GRANT",-96.012,45.934,1.47959
"1354",27,53,"MN","HENNEPIN",-93.477,45.005,0.907991
"1355",27,55,"MN","HOUSTON",-91.492,43.671,1.65455
"1356",27,57,"MN","HUBBARD",-94.916,47.109,0.66992
"1357",27,59,"MN","ISANTI",-93.295,45.562,0.471483
"1358",27,61,"MN","ITASCA",-93.632,47.51,0.515124
"1359",27,63,"MN","JACKSON",-95.154,43.674,1.36209
"1360",27,65,"MN","KANABEC",-93.293,45.945,0.948014
"1361",27,67,"MN","KANDIYOHI",-95.004,45.152,1.11598
"1362",27,69,"MN","KITTSON",-96.782,48.777,0.992227
"1363",27,71,"MN","KOOCHICHING",-93.784,48.245,0.414025
"1364",27,73,"MN","LACQUIPARLE",-96.173,44.995,1.36483
"1365",27,73,"MN","LACQUIPARLE",-96.452,45.3,1.36483
"1366",27,75,"MN","LAKE",-91.409,47.524,0.500776
"1367",27,77,"MN","LAKEOFTHEWOODS",-94.905,48.771,0.505752
"1368",27,79,"MN","LESUEUR",-93.73,44.372,1.21464
"1369",27,81,"MN","LINCOLN",-96.267,44.413,1.56034
"1370",27,83,"MN","LYON",-95.839,44.414,1.48399
"1371",27,85,"MN","MCLEOD",-94.272,44.824,1.15076
"1372",27,87,"MN","MAHNOMEN",-95.809,47.325,1.16137
"1373",27,89,"MN","MARSHALL",-96.369,48.358,1.01386
"1374",27,91,"MN","MARTIN",-94.551,43.674,1.18041
"1375",27,93,"MN","MEEKER",-94.527,45.123,1.02424
"1376",27,95,"MN","MILLELACS",-93.63,45.938,0.810536
"1377",27,97,"MN","MORRISON",-94.268,46.013,0.910987
"1378",27,99,"MN","MOWER",-92.752,43.671,1.29814
"1379",27,101,"MN","MURRAY",-95.763,44.022,1.49011
"1380",27,103,"MN","NICOLLET",-94.249,44.35,1.28152
"1381",27,105,"MN","NOBLES",-95.753,43.674,1.49998
"1382",27,107,"MN","NORMAN",-96.455,47.327,1.30372
"1383",27,109,"MN","OLMSTED",-92.402,44.004,1.27526
"1384",27,111,"MN","OTTERTAIL",-95.708,46.409,0.814867
"1385",27,113,"MN","PENNINGTON",-96.036,48.066,0.928646
"1386",27,115,"MN","PINE",-92.741,46.121,0.849343
"1387",27,117,"MN","PIPESTONE",-96.258,44.023,1.61382
"1388",27,119,"MN","POLK",-96.402,47.774,1.30488
"1389",27,121,"MN","POPE",-95.444,45.586,1.32465
"1390",27,123,"MN","RAMSEY",-93.099,45.017,0.658327
"1391",27,125,"MN","REDLAKE",-96.095,47.872,1.03105
"1392",27,127,"MN","REDWOOD",-95.253,44.404,1.44242
"1393",27,129,"MN","RENVILLE",-94.947,44.727,1.46313
"1394",27,131,"MN","RICE",-93.296,44.354,1.21306
"1395",27,133,"MN","ROCK",-96.253,43.675,1.69558
"1396",27,135,"MN","ROSEAU",-95.81,48.775,0.808928
"1397",27,137,"MN","STLOUIS",-92.462,47.588,0.622088
"1398",27,139,"MN","SCOTT",-93.535,44.649,1.06515
"1399",27,141,"MN","SHERBURNE",-93.774,45.444,0.504879
"1400",27,143,"MN","SIBLEY",-94.232,44.58,1.26771
"1401",27,145,"MN","STEARNS",-94.613,45.552,1.12344
"1402",27,147,"MN","STEELE",-93.226,44.022,1.30971
"1403",27,149,"MN","STEVENS",-96,45.586,1.60124
"1404",27,151,"MN","SWIFT",-95.681,45.283,1.37167
"1405",27,153,"MN","TODD",-94.897,46.071,0.95424
"1406",27,155,"MN","TRAVERSE",-96.471,45.772,1.64476
"1407",27,157,"MN","WABASHA",-92.23,44.284,1.16193
"1408",27,159,"MN","WADENA",-94.969,46.586,0.510671
"1409",27,161,"MN","WASECA",-93.587,44.022,1.23666
"1410",27,163,"MN","WASHINGTON",-92.884,45.038,0.862876
"1411",27,165,"MN","WATONWAN",-94.614,43.978,1.2011
"1412",27,167,"MN","WILKIN",-96.468,46.357,1.26622
"1413",27,169,"MN","WINONA",-91.78,43.987,1.58917
"1414",27,171,"MN","WRIGHT",-93.963,45.174,0.913909
"1415",27,173,"MN","YELLOWMEDICINE",-95.868,44.716,1.42659
"1416",28,1,"MS","ADAMS",-91.351,31.483,1.85764
"1417",28,3,"MS","ALCORN",-88.58,34.881,2.07637
"1418",28,5,"MS","AMITE",-90.805,31.174,1.84303
"1419",28,7,"MS","ATTALA",-89.582,33.086,1.74873
"1420",28,9,"MS","BENTON",-89.188,34.817,1.67572
"1421",28,11,"MS","BOLIVAR",-90.885,33.794,1.79351
"1422",28,13,"MS","CALHOUN",-89.336,33.937,1.82299
"1423",28,15,"MS","CARROLL",-89.92,33.449,1.86446
"1424",28,17,"MS","CHICKASAW",-88.948,33.921,2.13999
"1425",28,19,"MS","CHOCTAW",-89.248,33.347,1.76969
"1426",28,21,"MS","CLAIBORNE",-90.911,31.973,1.83464
"1427",28,23,"MS","CLARKE",-88.689,32.041,1.49798
"1428",28,25,"MS","CLAY",-88.782,33.656,2.23191
"1429",28,27,"MS","COAHOMA",-90.6,34.229,1.89211
"1430",28,29,"MS","COPIAH",-90.449,31.869,1.7301
"1431",28,31,"MS","COVINGTON",-89.552,31.633,1.65631
"1432",28,33,"MS","DESOTO",-89.991,34.875,1.91842
"1433",28,35,"MS","FORREST",-89.258,31.189,1.44916
"1434",28,37,"MS","FRANKLIN",-90.898,31.477,1.84154
"1435",28,39,"MS","GEORGE",-88.644,30.862,1.44456
"1436",28,41,"MS","GREENE",-88.639,31.214,1.40882
"1437",28,43,"MS","GRENADA",-89.802,33.77,1.74398
"1438",28,45,"MS","HANCOCK",-89.474,30.395,1.29353
"1439",28,47,"MS","HARRISON",-89.083,30.419,1.08107
"1440",28,49,"MS","HINDS",-90.444,32.267,1.77676
"1441",28,51,"MS","HOLMES",-90.092,33.124,1.92547
"1442",28,53,"MS","HUMPHREYS",-90.527,33.128,1.80824
"1443",28,55,"MS","ISSAQUENA",-90.991,32.742,1.72948
"1444",28,57,"MS","ITAWAMBA",-88.361,34.28,1.81704
"1445",28,59,"MS","JACKSON",-88.623,30.462,1.09698
"1446",28,61,"MS","JASPER",-89.119,32.019,1.57955
"1447",28,63,"MS","JEFFERSON",-91.036,31.733,1.90606
"1448",28,65,"MS","JEFFERSONDAVIS",-89.823,31.57,1.61756
"1449",28,67,"MS","JONES",-89.169,31.622,1.60704
"1450",28,69,"MS","KEMPER",-88.641,32.754,1.72792
"1451",28,71,"MS","LAFAYETTE",-89.485,34.357,1.64149
"1452",28,73,"MS","LAMAR",-89.509,31.206,1.38601
"1453",28,75,"MS","LAUDERDALE",-88.663,32.404,1.49616
"1454",28,77,"MS","LAWRENCE",-90.107,31.55,1.73284
"1455",28,79,"MS","LEAKE",-89.524,32.753,1.70107
"1456",28,81,"MS","LEE",-88.68,34.29,2.23948
"1457",28,83,"MS","LEFLORE",-90.301,33.551,1.80445
"1458",28,85,"MS","LINCOLN",-90.454,31.532,1.86613
"1459",28,87,"MS","LOWNDES",-88.443,33.473,2.35346
"1460",28,89,"MS","MADISON",-90.034,32.635,1.83192
"1461",28,91,"MS","MARION",-89.822,31.23,1.48285
"1462",28,93,"MS","MARSHALL",-89.503,34.762,1.74382
"1463",28,95,"MS","MONROE",-88.48,33.892,2.22127
"1464",28,97,"MS","MONTGOMERY",-89.616,33.494,1.81151
"1465",28,99,"MS","NESHOBA",-89.118,32.753,1.64244
"1466",28,101,"MS","NEWTON",-89.119,32.4,1.53359
"1467",28,103,"MS","NOXUBEE",-88.57,33.11,2.22278
"1468",28,105,"MS","OKTIBBEHA",-88.879,33.425,2.04522
"1469",28,107,"MS","PANOLA",-89.95,34.364,1.96553
"1470",28,109,"MS","PEARLRIVER",-89.59,30.768,1.60302
"1471",28,111,"MS","PERRY",-88.992,31.172,1.39852
"1472",28,113,"MS","PIKE",-90.404,31.175,1.74468
"1473",28,115,"MS","PONTOTOC",-89.037,34.225,1.97107
"1474",28,117,"MS","PRENTISS",-88.52,34.618,2.1349
"1475",28,119,"MS","QUITMAN",-90.289,34.251,1.79496
"1476",28,121,"MS","RANKIN",-89.946,32.264,1.75675
"1477",28,123,"MS","SCOTT",-89.538,32.406,1.72907
"1478",28,125,"MS","SHARKEY",-90.812,32.877,1.78216
"1479",28,127,"MS","SIMPSON",-89.919,31.913,1.69295
"1480",28,129,"MS","SMITH",-89.507,32.018,1.6382
"1481",28,131,"MS","STONE",-89.118,30.79,1.41564
"1482",28,133,"MS","SUNFLOWER",-90.589,33.602,1.90237
"1483",28,135,"MS","TALLAHATCHIE",-90.173,33.951,1.91118
"1484",28,137,"MS","TATE",-89.945,34.65,1.95079
"1485",28,139,"MS","TIPPAH",-88.909,34.768,1.86585
"1486",28,141,"MS","TISHOMINGO",-88.239,34.741,1.79551
"1487",28,143,"MS","TUNICA",-90.374,34.647,1.8208
"1488",28,145,"MS","UNION",-89.004,34.49,1.95859
"1489",28,147,"MS","WALTHALL",-90.106,31.148,1.60211
"1490",28,149,"MS","WARREN",-90.852,32.359,1.55231
"1491",28,151,"MS","WASHINGTON",-90.948,33.284,1.85161
"1492",28,153,"MS","WAYNE",-88.696,31.641,1.51608
"1493",28,155,"MS","WEBSTER",-89.285,33.613,1.88814
"1494",28,157,"MS","WILKINSON",-91.318,31.158,1.91474
"1495",28,159,"MS","WINSTON",-89.034,33.088,1.81754
"1496",28,161,"MS","YALOBUSHA",-89.708,34.028,1.74698
"1497",28,163,"MS","YAZOO",-90.395,32.78,1.85586
"1498",29,1,"MO","ADAIR",-92.601,40.191,1.78923
"1499",29,3,"MO","ANDREW",-94.802,39.984,2.08147
"1500",29,5,"MO","ATCHISON",-95.423,40.429,2.2417
"1501",29,7,"MO","AUDRAIN",-91.841,39.216,2.02736
"1502",29,9,"MO","BARRY",-93.829,36.71,1.79642
"1503",29,11,"MO","BARTON",-94.347,37.502,1.95809
"1504",29,13,"MO","BATES",-94.34,38.257,1.96207
"1505",29,15,"MO","BENTON",-93.288,38.295,1.64543
"1506",29,17,"MO","BOLLINGER",-90.026,37.322,1.99752
"1507",29,19,"MO","BOONE",-92.309,38.992,1.78014
"1508",29,21,"MO","BUCHANAN",-94.806,39.66,1.98276
"1509",29,23,"MO","BUTLER",-90.406,36.716,2.14794
"1510",29,25,"MO","CALDWELL",-93.983,39.656,1.9359
"1511",29,27,"MO","CALLAWAY",-91.926,38.835,1.87711
"1512",29,29,"MO","CAMDEN",-92.766,38.027,1.57138
"1513",29,31,"MO","CAPEGIRARDEAU",-89.685,37.384,2.26991
"1514",29,33,"MO","CARROLL",-93.504,39.428,2.01967
"1515",29,35,"MO","CARTER",-90.962,36.941,1.7872
"1516",29,37,"MO","CASS",-94.355,38.647,1.96648
"1517",29,39,"MO","CEDAR",-93.856,37.724,1.774
"1518",29,41,"MO","CHARITON",-92.962,39.514,1.9036
"1519",29,43,"MO","CHRISTIAN",-93.189,36.969,1.72019
"1520",29,45,"MO","CLARK",-91.738,40.41,1.84225
"1521",29,47,"MO","CLAY",-94.42,39.31,2.09233
"1522",29,49,"MO","CLINTON",-94.404,39.602,2.01828
"1523",29,51,"MO","COLE",-92.28,38.506,1.76109
"1524",29,53,"MO","COOPER",-92.81,38.845,1.87938
"1525",29,55,"MO","CRAWFORD",-91.304,37.976,1.74754
"1526",29,57,"MO","DADE",-93.85,37.432,1.84319
"1527",29,59,"MO","DALLAS",-93.023,37.68,1.78492
"1528",29,61,"MO","DAVIESS",-93.985,39.961,1.9292
"1529",29,63,"MO","DEKALB",-94.405,39.893,1.8837
"1530",29,65,"MO","DENT",-91.508,37.607,1.77056
"1531",29,67,"MO","DOUGLAS",-92.499,36.933,1.76801
"1532",29,69,"MO","DUNKLIN",-90.09,36.272,1.82258
"1533",29,71,"MO","FRANKLIN",-91.075,38.411,1.72085
"1534",29,73,"MO","GASCONADE",-91.508,38.44,1.77434
"1535",29,75,"MO","GENTRY",-94.41,40.212,2.04495
"1536",29,77,"MO","GREENE",-93.342,37.258,1.84293
"1537",29,79,"MO","GRUNDY",-93.565,40.114,1.84854
"1538",29,81,"MO","HARRISON",-93.992,40.355,1.88578
"1539",29,83,"MO","HENRY",-93.792,38.385,2.13755
"1540",29,85,"MO","HICKORY",-93.321,37.941,1.68802
"1541",29,87,"MO","HOLT",-95.216,40.094,2.07192
"1542",29,89,"MO","HOWARD",-92.696,39.143,1.83228
"1543",29,91,"MO","HOWELL",-91.886,36.774,2.02058
"1544",29,93,"MO","IRON",-90.773,37.555,1.85198
"1545",29,95,"MO","JACKSON",-94.347,39.008,2.10811
"1546",29,97,"MO","JASPER",-94.34,37.203,1.79311
"1547",29,99,"MO","JEFFERSON",-90.538,38.261,1.63217
"1548",29,101,"MO","JOHNSON",-93.806,38.744,2.09884
"1549",29,103,"MO","KNOX",-92.148,40.128,1.80362
"1550",29,105,"MO","LACLEDE",-92.59,37.658,1.74738
"1551",29,107,"MO","LAFAYETTE",-93.786,39.066,2.08563
"1552",29,109,"MO","LAWRENCE",-93.833,37.106,2.01343
"1553",29,111,"MO","LEWIS",-91.722,40.097,1.83905
"1554",29,113,"MO","LINCOLN",-90.961,39.058,1.85501
"1555",29,115,"MO","LINN",-93.107,39.87,1.8345
"1556",29,117,"MO","LIVINGSTON",-93.548,39.782,2.08796
"1557",29,119,"MO","MCDONALD",-94.348,36.629,1.32068
"1558",29,121,"MO","MACON",-92.564,39.831,1.78025
"1559",29,123,"MO","MADISON",-90.345,37.478,2.09574
"1560",29,125,"MO","MARIES",-91.925,38.162,1.73768
"1561",29,127,"MO","MARION",-91.623,39.806,1.8816
"1562",29,129,"MO","MERCER",-93.568,40.422,1.78604
"1563",29,131,"MO","MILLER",-92.428,38.214,1.64694
"1564",29,133,"MO","MISSISSIPPI",-89.29,36.832,1.88396
"1565",29,135,"MO","MONITEAU",-92.581,38.635,1.80831
"1566",29,137,"MO","MONROE",-92.001,39.495,1.9662
"1567",29,139,"MO","MONTGOMERY",-91.47,38.941,1.94121
"1568",29,141,"MO","MORGAN",-92.886,38.424,1.66392
"1569",29,143,"MO","NEWMADRID",-89.653,36.595,1.86889
"1570",29,145,"MO","NEWTON",-94.339,36.905,1.60512
"1571",29,147,"MO","NODAWAY",-94.883,40.361,2.10428
"1572",29,149,"MO","OREGON",-91.403,36.687,1.97126
"1573",29,151,"MO","OSAGE",-91.861,38.46,1.72359
"1574",29,153,"MO","OZARK",-92.444,36.649,1.70759
"1575",29,155,"MO","PEMISCOT",-89.785,36.21,2.02808
"1576",29,157,"MO","PERRY",-89.826,37.708,2.24009
"1577",29,159,"MO","PETTIS",-93.285,38.728,1.92957
"1578",29,161,"MO","PHELPS",-91.792,37.877,1.74171
"1579",29,163,"MO","PIKE",-91.171,39.344,1.85036
"1580",29,165,"MO","PLATTE",-94.773,39.381,2.12421
"1581",29,167,"MO","POLK",-93.4,37.616,1.77261
"1582",29,169,"MO","PULASKI",-92.207,37.825,1.63466
"1583",29,171,"MO","PUTNAM",-93.016,40.479,1.96881
"1584",29,173,"MO","RALLS",-91.521,39.528,1.99184
"1585",29,175,"MO","RANDOLPH",-92.497,39.44,1.84973
"1586",29,177,"MO","RAY",-93.99,39.352,2.11137
"1587",29,179,"MO","REYNOLDS",-90.969,37.362,1.5931
"1588",29,181,"MO","RIPLEY",-90.864,36.653,2.04573
"1589",29,183,"MO","STCHARLES",-90.675,38.782,1.83885
"1590",29,185,"MO","STCLAIR",-93.776,38.037,1.76477
"1591",29,186,"MO","STEGENEVIEVE",-90.195,37.894,1.87553
"1592",29,187,"MO","STFRANCOIS",-90.473,37.81,2.17261
"1593",29,189,"MO","STLOUIS",-90.444,38.64,1.68632
"1594",29,195,"MO","SALINE",-93.203,39.136,1.91947
"1595",29,197,"MO","SCHUYLER",-92.521,40.47,1.85322
"1596",29,199,"MO","SCOTLAND",-92.147,40.453,1.8927
"1597",29,201,"MO","SCOTT",-89.569,37.053,1.88461
"1598",29,203,"MO","SHANNON",-91.4,37.157,1.73471
"1599",29,205,"MO","SHELBY",-92.076,39.798,1.92933
"1600",29,207,"MO","STODDARD",-89.944,36.855,2.13528
"1601",29,209,"MO","STONE",-93.456,36.747,1.53779
"1602",29,211,"MO","SULLIVAN",-93.111,40.211,1.68652
"1603",29,213,"MO","TANEY",-93.041,36.655,1.70124
"1604",29,215,"MO","TEXAS",-91.965,37.317,1.72108
"1605",29,217,"MO","VERNON",-94.342,37.851,2.00349
"1606",29,219,"MO","WARREN",-91.161,38.764,1.80803
"1607",29,221,"MO","WASHINGTON",-90.877,37.962,1.88613
"1608",29,223,"MO","WAYNE",-90.461,37.113,1.82299
"1609",29,225,"MO","WEBSTER",-92.876,37.281,1.72279
"1610",29,227,"MO","WORTH",-94.422,40.479,1.95476
"1611",29,229,"MO","WRIGHT",-92.469,37.27,1.63339
"1612",29,510,"MO","XSTLOUIS",-90.245,38.636,1.66622
"1613",30,1,"MT","BEAVERHEAD",-112.899,45.135,1.85305
"1614",30,3,"MT","BIGHORN",-107.489,45.423,2.05337
"1615",30,5,"MT","BLAINE",-108.958,48.433,2.01413
"1616",30,7,"MT","BROADWATER",-111.495,46.332,2.02813
"1617",30,9,"MT","CARBON",-109.028,45.227,2.01735
"1618",30,11,"MT","CARTER",-104.536,45.517,1.92659
"1619",30,13,"MT","CASCADE",-111.347,47.309,1.916
"1620",30,15,"MT","CHOUTEAU",-110.434,47.881,2.02385
"1621",30,17,"MT","CUSTER",-105.571,46.253,1.90913
"1622",30,19,"MT","DANIELS",-105.548,48.784,1.92834
"1623",30,21,"MT","DAWSON",-104.9,47.266,2.1862
"1624",30,23,"MT","DEERLODGE",-113.067,46.06,2.10946
"1625",30,25,"MT","FALLON",-104.417,46.334,1.82282
"1626",30,27,"MT","FERGUS",-109.224,47.263,1.84421
"1627",30,29,"MT","FLATHEAD",-114.05,48.294,1.84213
"1628",30,31,"MT","GALLATIN",-111.172,45.567,2.00627
"1629",30,33,"MT","GARFIELD",-106.993,47.278,2.05894
"1630",30,35,"MT","GLACIER",-112.997,48.705,1.72213
"1631",30,37,"MT","GOLDENVALLEY",-109.174,46.381,1.62803
"1632",30,39,"MT","GRANITE",-113.441,46.404,1.92475
"1633",30,41,"MT","HILL",-110.111,48.628,2.03569
"1634",30,43,"MT","JEFFERSON",-112.092,46.148,2.68655
"1635",30,45,"MT","JUDITHBASIN",-110.266,47.045,1.78711
"1636",30,47,"MT","LAKE",-114.088,47.647,1.95094
"1637",30,49,"MT","LEWISANDCLARK",-112.388,47.122,2.04222
"1638",30,51,"MT","LIBERTY",-111.024,48.562,1.96185
"1639",30,53,"MT","LINCOLN",-115.404,48.543,1.92258
"1640",30,55,"MT","MCCONE",-105.794,47.644,2.04577
"1641",30,57,"MT","MADISON",-111.92,45.301,2.02894
"1642",30,59,"MT","MEAGHER",-110.885,46.599,1.92651
"1643",30,61,"MT","MINERAL",-114.999,47.148,1.79396
"1644",30,63,"MT","MISSOULA",-113.923,47.037,2.10407
"1645",30,65,"MT","MUSSELSHELL",-108.397,46.496,2.03457
"1646",30,67,"MT","PARK",-110.521,45.514,1.71988
"1647",30,69,"MT","PETROLEUM",-108.25,47.117,2.15612
"1648",30,71,"MT","PHILLIPS",-107.913,48.26,1.92124
"1649",30,73,"MT","PONDERA",-112.225,48.228,1.56972
"1650",30,75,"MT","POWDERRIVER",-105.629,45.395,1.984
"1651",30,77,"MT","POWELL",-112.934,46.856,2.07346
"1652",30,79,"MT","PRAIRIE",-105.378,46.861,1.99688
"1653",30,81,"MT","RAVALLI",-114.121,46.08,1.78749
"1654",30,83,"MT","RICHLAND",-104.562,47.788,2.04774
"1655",30,85,"MT","ROOSEVELT",-105.016,48.294,1.80207
"1656",30,87,"MT","ROSEBUD",-106.73,46.23,2.14829
"1657",30,89,"MT","SANDERS",-115.131,47.674,2.14001
"1658",30,91,"MT","SHERIDAN",-104.504,48.721,1.78493
"1659",30,93,"MT","SILVERBOW",-112.656,45.903,2.50843
"1660",30,95,"MT","STILLWATER",-109.394,45.67,1.73893
"1661",30,97,"MT","SWEETGRASS",-109.941,45.814,1.62948
"1662",30,99,"MT","TETON",-112.241,47.838,1.59481
"1663",30,101,"MT","TOOLE",-111.695,48.655,1.99772
"1664",30,103,"MT","TREASURE",-107.271,46.212,2.13425
"1665",30,105,"MT","VALLEY",-106.666,48.365,1.8786
"1666",30,107,"MT","WHEATLAND",-109.843,46.466,1.5977
"1667",30,109,"MT","WIBAUX",-104.249,46.966,2.07266
"1668",30,111,"MT","YELLOWSTONE",-108.274,45.937,2.05174
"1669",30,113,"MT","YELLOWSTONENATIONA",-110.777,44.933,0
"1670",31,1,"NE","ADAMS",-98.501,40.524,2.25102
"1671",31,3,"NE","ANTELOPE",-98.066,42.177,1.44154
"1672",31,5,"NE","ARTHUR",-101.695,41.569,1.11126
"1673",31,7,"NE","BANNER",-103.71,41.546,2.65594
"1674",31,9,"NE","BLAINE",-99.976,41.913,1.13569
"1675",31,11,"NE","BOONE",-98.067,41.707,2.11868
"1676",31,13,"NE","BOXBUTTE",-103.086,42.219,1.94959
"1677",31,15,"NE","BOYD",-98.766,42.9,1.48425
"1678",31,17,"NE","BROWN",-99.929,42.43,1.02353
"1679",31,19,"NE","BUFFALO",-99.075,40.855,2.21772
"1680",31,21,"NE","BURT",-96.329,41.852,2.12906
"1681",31,23,"NE","BUTLER",-97.13,41.224,2.21674
"1682",31,25,"NE","CASS",-96.142,40.909,2.00494
"1683",31,27,"NE","CEDAR",-97.252,42.599,1.85912
"1684",31,29,"NE","CHASE",-101.697,40.524,1.76349
"1685",31,31,"NE","CHERRY",-101.118,42.545,1.06247
"1686",31,33,"NE","CHEYENNE",-102.994,41.22,2.64951
"1687",31,35,"NE","CLAY",-98.051,40.524,2.17826
"1688",31,37,"NE","COLFAX",-97.086,41.573,2.0256
"1689",31,39,"NE","CUMING",-96.787,41.916,2.00179
"1690",31,41,"NE","CUSTER",-99.726,41.394,2.19994
"1691",31,43,"NE","DAKOTA",-96.564,42.391,2.02986
"1692",31,45,"NE","DAWES",-103.135,42.72,2.61417
"1693",31,47,"NE","DAWSON",-99.819,40.87,2.31123
"1694",31,49,"NE","DEUEL",-102.333,41.112,2.30999
"1695",31,51,"NE","DIXON",-96.868,42.493,1.95355
"1696",31,53,"NE","DODGE",-96.654,41.578,2.16153
"1697",31,55,"NE","DOUGLAS",-96.155,41.295,2.05201
"1698",31,57,"NE","DUNDY",-101.688,40.176,1.73761
"1699",31,59,"NE","FILLMORE",-97.596,40.525,2.15794
"1700",31,61,"NE","FRANKLIN",-98.952,40.176,2.1328
"1701",31,63,"NE","FRONTIER",-100.394,40.53,2.20885
"1702",31,65,"NE","FURNAS",-99.912,40.176,2.23495
"1703",31,67,"NE","GAGE",-96.689,40.262,2.07232
"1704",31,69,"NE","GARDEN",-102.335,41.619,1.28583
"1705",31,71,"NE","GARFIELD",-98.991,41.914,1.26139
"1706",31,73,"NE","GOSPER",-99.83,40.515,2.32376
"1707",31,75,"NE","GRANT",-101.74,41.915,1.01865
"1708",31,77,"NE","GREELEY",-98.521,41.567,1.99576
"1709",31,79,"NE","HALL",-98.502,40.872,1.99348
"1710",31,81,"NE","HAMILTON",-98.023,40.873,2.20031
"1711",31,83,"NE","HARLAN",-99.404,40.176,2.23914
"1712",31,85,"NE","HAYES",-101.061,40.525,2.15578
"1713",31,87,"NE","HITCHCOCK",-101.042,40.176,2.27097
"1714",31,89,"NE","HOLT",-98.784,42.456,1.01447
"1715",31,91,"NE","HOOKER",-101.135,41.916,1.06815
"1716",31,93,"NE","HOWARD",-98.517,41.22,2.14528
"1717",31,95,"NE","JEFFERSON",-97.142,40.176,2.0993
"1718",31,97,"NE","JOHNSON",-96.265,40.393,2.0006
"1719",31,99,"NE","KEARNEY",-98.948,40.507,2.06971
"1720",31,101,"NE","KEITH",-101.661,41.199,2.08845
"1721",31,103,"NE","KEYAPAHA",-99.711,42.879,1.26478
"1722",31,105,"NE","KIMBALL",-103.714,41.198,2.50213
"1723",31,107,"NE","KNOX",-97.891,42.637,1.72736
"1724",31,109,"NE","LANCASTER",-96.687,40.784,1.81756
"1725",31,111,"NE","LINCOLN",-100.745,41.048,1.82514
"1726",31,113,"NE","LOGAN",-100.482,41.566,1.25973
"1727",31,115,"NE","LOUP",-99.454,41.914,1.25639
"1728",31,117,"NE","MCPHERSON",-101.06,41.568,1.08015
"1729",31,119,"NE","MADISON",-97.601,41.917,1.87465
"1730",31,121,"NE","MERRICK",-98.038,41.17,1.89514
"1731",31,123,"NE","MORRILL",-103.01,41.716,1.86636
"1732",31,125,"NE","NANCE",-97.992,41.397,2.1105
"1733",31,127,"NE","NEMAHA",-95.85,40.388,2.16311
"1734",31,129,"NE","NUCKOLLS",-98.047,40.176,2.19769
"1735",31,131,"NE","OTOE",-96.13,40.648,1.97968
"1736",31,133,"NE","PAWNEE",-96.237,40.131,1.80033
"1737",31,135,"NE","PERKINS",-101.649,40.851,2.1687
"1738",31,137,"NE","PHELPS",-99.414,40.511,2.13611
"1739",31,139,"NE","PIERCE",-97.601,42.264,1.6843
"1740",31,141,"NE","PLATTE",-97.519,41.57,2.05316
"1741",31,143,"NE","POLK",-97.568,41.187,2.15165
"1742",31,145,"NE","REDWILLOW",-100.476,40.176,2.09271
"1743",31,147,"NE","RICHARDSON",-95.717,40.125,2.17312
"1744",31,149,"NE","ROCK",-99.45,42.421,0.919848
"1745",31,151,"NE","SALINE",-97.141,40.524,2.09282
"1746",31,153,"NE","SARPY",-96.112,41.113,1.9728
